GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000014416	2	DUSP19	ENSG00000162999	DUSP19	ENSMUSG00000027001	Dusp19
ENSCAFG00000014420	5	ANAPC16	ENSG00000166295	ANAPC16	ENSMUSG00000020107	Anapc16
ENSCAFG00000014424	0	EMG1	ENSG00000126749	EMG1	ENSMUSG00000004268	Emg1
ENSCAFG00000014429	4	CD300LG	ENSG00000161649	CD300LG	ENSMUSG00000017309	Cd300lg
ENSCAFG00000014434	3	RC3H1	ENSG00000135870	RC3H1	ENSMUSG00000040423	Rc3h1
ENSCAFG00000014443	4	TSC22D4	ENSG00000166925	TSC22D4	ENSMUSG00000029723	Tsc22d4
ENSCAFG00000014454	5	ATM	ENSG00000149311	ATM	ENSMUSG00000034218	Atm
ENSCAFG00000014468	5	ZCWPW1	ENSG00000078487	ZCWPW1	ENSMUSG00000037108	Zcwpw1
ENSCAFG00000014472	4	GPR137	ENSG00000173264	GPR137	ENSMUSG00000024958	Gpr137
ENSCAFG00000014477	0	C27H12orf57	ENSG00000111678	C12orf57	ENSMUSG00000072772	Grcc10
ENSCAFG00000014487	3	ZNF445	ENSG00000185219	ZNF445	ENSMUSG00000047036	Zfp445
ENSCAFG00000014506	2	FUNDC1	ENSG00000069509	FUNDC1	ENSMUSG00000025040	Fundc1
ENSCAFG00000014526	5	STAG3	ENSG00000066923	STAG3	ENSMUSG00000036928	Stag3
ENSCAFG00000014530	0	ABLIM2	ENSG00000163995	ABLIM2	ENSMUSG00000029095	Ablim2
ENSCAFG00000014542	3	PLCB3	ENSG00000149782	PLCB3	ENSMUSG00000024960	Plcb3
ENSCAFG00000014556	5	DHX8	ENSG00000067596	DHX8	ENSMUSG00000034931	Dhx8
ENSCAFG00000014569	1	PDCD10	ENSG00000114209	PDCD10	ENSMUSG00000027835	Pdcd10
ENSCAFG00000014571	4	CDC45	ENSG00000093009	CDC45	ENSMUSG00000000028	Cdc45
ENSCAFG00000014582	1	SERPINI1	ENSG00000163536	SERPINI1	ENSMUSG00000027834	Serpini1
ENSCAFG00000014585	0	NUDT22	ENSG00000149761	NUDT22	ENSMUSG00000037349	Nudt22
ENSCAFG00000014591	0	TRPT1	ENSG00000149743	TRPT1	ENSMUSG00000047656	Trpt1
ENSCAFG00000014601	4	TAF6	ENSG00000106290	TAF6	ENSMUSG00000036980	Taf6
ENSCAFG00000014610	4	RND2	ENSG00000108830	RND2	ENSMUSG00000001313	Rnd2
ENSCAFG00000014613	2	CUL5	ENSG00000166266	CUL5	ENSMUSG00000032030	Cul5
ENSCAFG00000014614	1	MRPL40	ENSG00000185608	MRPL40	ENSMUSG00000022706	Mrpl40
ENSCAFG00000014619	4	HIRA	ENSG00000100084	HIRA	ENSMUSG00000022702	Hira
ENSCAFG00000014626	2	TMX1	ENSG00000139921	TMX1	ENSMUSG00000021072	Tmx1
ENSCAFG00000014629	4	HGFAC	ENSG00000109758	HGFAC	ENSMUSG00000029102	Hgfac
ENSCAFG00000014632	0	PNKD	ENSG00000127838	PNKD	ENSMUSG00000026179	Pnkd
ENSCAFG00000014647	4	CRTC1	ENSG00000105662	CRTC1	ENSMUSG00000003575	Crtc1
ENSCAFG00000014662	0	CTDSP1	ENSG00000144579	CTDSP1	ENSMUSG00000026176	Ctdsp1
ENSCAFG00000014671	4	KLHL26	ENSG00000167487	KLHL26	ENSMUSG00000055707	Klhl26
ENSCAFG00000014674	4	AP4M1	ENSG00000221838	AP4M1	ENSMUSG00000019518	Ap4m1
ENSCAFG00000014679	0	PLEKHH3	ENSG00000068137	PLEKHH3	ENSMUSG00000035172	Plekhh3
ENSCAFG00000014683	5	CFAP70	ENSG00000156042	CFAP70	ENSMUSG00000039543	Cfap70
ENSCAFG00000014685	1	SUCO	ENSG00000094975	SUCO	ENSMUSG00000040297	Suco
ENSCAFG00000014700	2	MYNN	ENSG00000085274	MYNN	ENSMUSG00000037730	Mynn
ENSCAFG00000014705	4	COPS7A	ENSG00000111652	COPS7A	ENSMUSG00000030127	Cops7a
ENSCAFG00000014716	2	PSME3	ENSG00000176563	CNTD1	ENSMUSG00000078653	Cntd1
ENSCAFG00000014718	1	CWF19L2	ENSG00000152404	CWF19L2	ENSMUSG00000025898	Cwf19l2
ENSCAFG00000014720	5	LRRC34	ENSG00000171757	LRRC34	ENSMUSG00000027702	Lrrc34
ENSCAFG00000014721	4	GPR137C	ENSG00000180998	GPR137C	ENSMUSG00000049092	Gpr137c
ENSCAFG00000014739	2	GUCY1A2	ENSG00000152402	GUCY1A2	ENSMUSG00000041624	Gucy1a2
ENSCAFG00000014746	4	NAA40	ENSG00000110583	NAA40	ENSMUSG00000024764	Naa40
ENSCAFG00000014747	0	MFSD10	ENSG00000109736	MFSD10	ENSMUSG00000001082	Mfsd10
ENSCAFG00000014770	3	ELL	ENSG00000105656	ELL	ENSMUSG00000070002	Ell
ENSCAFG00000014775	1	AASDHPPT	ENSG00000149313	AASDHPPT	ENSMUSG00000025894	Aasdhppt
ENSCAFG00000014778	0	ACRBP	ENSG00000111644	ACRBP	ENSMUSG00000072770	Acrbp
ENSCAFG00000014781	2	USP37	ENSG00000135913	USP37	ENSMUSG00000033364	Usp37
ENSCAFG00000014788	1	KBTBD3	ENSG00000182359	KBTBD3	ENSMUSG00000025893	Kbtbd3
ENSCAFG00000014794	2	SHC4	ENSG00000185634	SHC4	ENSMUSG00000035109	Shc4
ENSCAFG00000014796	2	GULP1	ENSG00000144366	GULP1	ENSMUSG00000056870	Gulp1
ENSCAFG00000014808	0	ADD1	ENSG00000087274	ADD1	ENSMUSG00000029106	Add1
ENSCAFG00000014818	1	PPP3CB	ENSG00000107758	PPP3CB	ENSMUSG00000021816	Ppp3cb
ENSCAFG00000014827	0	EZH1	ENSG00000108799	EZH1	ENSMUSG00000006920	Ezh1
ENSCAFG00000014845	4	FAM193A	ENSG00000125386	FAM193A	ENSMUSG00000037210	Fam193a
ENSCAFG00000014850	1	COPS2	ENSG00000166200	COPS2	ENSMUSG00000027206	Cops2
ENSCAFG00000014851	3	CLDN11	ENSG00000285218	AC026316.4	ENSMUSG00000037625	Cldn11
ENSCAFG00000014862	4	SSBP4	ENSG00000130511	SSBP4	ENSMUSG00000070003	Ssbp4
ENSCAFG00000014863	4	RBM10	ENSG00000182872	RBM10	ENSMUSG00000031060	Rbm10
ENSCAFG00000014873	4	MXD4	ENSG00000123933	MXD4	ENSMUSG00000037235	Mxd4
ENSCAFG00000014883	1	HAUS3	ENSG00000214367	HAUS3	ENSMUSG00000079555	Haus3
ENSCAFG00000014887	4	RNF25	ENSG00000163481	RNF25	ENSMUSG00000026171	Rnf25
ENSCAFG00000014896	4	SCARF2	ENSG00000244486	SCARF2	ENSMUSG00000012017	Scarf2
ENSCAFG00000014905	2	VAMP4	ENSG00000117533	VAMP4	ENSMUSG00000026696	Vamp4
ENSCAFG00000014906	4	KLHL22	ENSG00000099910	KLHL22	ENSMUSG00000022750	Klhl22
ENSCAFG00000014919	5	STK36	ENSG00000163482	STK36	ENSMUSG00000033276	Stk36
ENSCAFG00000014921	4	RETREG3	ENSG00000141699	RETREG3	ENSMUSG00000017802	Retreg3
ENSCAFG00000014926	1	DTWD1	ENSG00000104047	DTWD1	ENSMUSG00000023330	Dtwd1
ENSCAFG00000014932	4	MED15	ENSG00000099917	MED15	ENSMUSG00000012114	Med15
ENSCAFG00000014944	4	UBA1	ENSG00000130985	UBA1	ENSMUSG00000001924	Uba1
ENSCAFG00000014945	4	RAB3A	ENSG00000105649	RAB3A	ENSMUSG00000031840	Rab3a
ENSCAFG00000014954	4	MPV17L2	ENSG00000254858	MPV17L2	ENSMUSG00000035559	Mpv17l2
ENSCAFG00000014960	1	ATP8B4	ENSG00000104043	ATP8B4	ENSMUSG00000060131	Atp8b4
ENSCAFG00000014962	1	DYNC2H1	ENSG00000187240	DYNC2H1	ENSMUSG00000047193	Dync2h1
ENSCAFG00000014966	0	SMPD4	ENSG00000136699	SMPD4	ENSMUSG00000005899	Smpd4
ENSCAFG00000014971	0	ZSWIM8	ENSG00000214655	ZSWIM8	ENSMUSG00000021819	Zswim8
ENSCAFG00000014976	4	MARK2	ENSG00000072518	MARK2	ENSMUSG00000024969	Mark2
ENSCAFG00000014979	3	LETM1	ENSG00000168924	LETM1	ENSMUSG00000005299	Letm1
ENSCAFG00000014989	2	WDHD1	ENSG00000198554	WDHD1	ENSMUSG00000037572	Wdhd1
ENSCAFG00000015008	1	GORAB	ENSG00000120370	GORAB	ENSMUSG00000040124	Gorab
ENSCAFG00000015009	4	MAST3	ENSG00000099308	MAST3	ENSMUSG00000031833	Mast3
ENSCAFG00000015011	0	TMEM129	ENSG00000168936	TMEM129	ENSMUSG00000019295	Tmem129
ENSCAFG00000015012	1	ZNF394	ENSG00000160908	ZNF394	ENSMUSG00000029627	Zkscan14
ENSCAFG00000015014	3	SLC7A4	ENSG00000099960	SLC7A4	ENSMUSG00000022756	Slc7a4
ENSCAFG00000015021	2	USP11	ENSG00000102226	USP11	ENSMUSG00000031066	Usp11
ENSCAFG00000015022	4	FAM53A	ENSG00000174137	FAM53A	ENSMUSG00000037339	Fam53a
ENSCAFG00000015033	4	SH2D5	ENSG00000189410	SH2D5	ENSMUSG00000045349	Sh2d5
ENSCAFG00000015056	4	MAEA	ENSG00000090316	MAEA	ENSMUSG00000079562	Maea
ENSCAFG00000015061	0	C18H11orf95	ENSG00000188070	C11orf95	ENSMUSG00000053080	2700081O15Rik
ENSCAFG00000015067	1	KIFAP3	ENSG00000075945	KIFAP3	ENSMUSG00000026585	Kifap3
ENSCAFG00000015074	1	PDAP1	ENSG00000106244	PDAP1	ENSMUSG00000029623	Pdap1
ENSCAFG00000015083	3	MED28	ENSG00000118579	MED28	ENSMUSG00000015804	Med28
ENSCAFG00000015094	3	ARPC1A	ENSG00000284292	AC004922.1	ENSMUSG00000029621	Arpc1a
ENSCAFG00000015115	4	ARAF	ENSG00000078061	ARAF	ENSMUSG00000001127	Araf
ENSCAFG00000015127	2	CFAP300	ENSG00000137691	CFAP300	ENSMUSG00000053070	Cfap300
ENSCAFG00000015128	0	TMCO4	ENSG00000162542	TMCO4	ENSMUSG00000041143	Tmco4
ENSCAFG00000015138	4	VAMP1	ENSG00000139190	VAMP1	ENSMUSG00000030337	Vamp1
ENSCAFG00000015143	0	TAPBPL	ENSG00000139192	TAPBPL	ENSMUSG00000038213	Tapbpl
ENSCAFG00000015151	1	C7H1orf112	ENSG00000000460	C1orf112	ENSMUSG00000041406	BC055324
ENSCAFG00000015154	4	LZTR1	ENSG00000099949	LZTR1	ENSMUSG00000022761	Lztr1
ENSCAFG00000015162	1	KTN1	ENSG00000126777	KTN1	ENSMUSG00000021843	Ktn1
ENSCAFG00000015168	0	USP50	ENSG00000170236	USP50	ENSMUSG00000027364	Usp50
ENSCAFG00000015174	0	SLC66A1	ENSG00000040487	SLC66A1	ENSMUSG00000028744	Slc66a1
ENSCAFG00000015181	3	AKR7L	ENSG00000211454	AKR7L	ENSMUSG00000028743	Akr7a5
ENSCAFG00000015183	1	UXT	ENSG00000126756	UXT	ENSMUSG00000001134	Uxt
ENSCAFG00000015192	4	B3GNT3	ENSG00000179913	B3GNT3	ENSMUSG00000031803	B3gnt3
ENSCAFG00000015212	4	FCHO1	ENSG00000130475	FCHO1	ENSMUSG00000070000	Fcho1
ENSCAFG00000015242	4	TRRAP	ENSG00000196367	TRRAP	ENSMUSG00000045482	Trrap
ENSCAFG00000015247	1	BLZF1	ENSG00000117475	BLZF1	ENSMUSG00000026577	Blzf1
ENSCAFG00000015252	5	NME7	ENSG00000143156	NME7	ENSMUSG00000026575	Nme7
ENSCAFG00000015293	0	YDJC	ENSG00000161179	YDJC	ENSMUSG00000041774	Ydjc
ENSCAFG00000015314	0	UBR4	ENSG00000127481	UBR4	ENSMUSG00000066036	Ubr4
ENSCAFG00000015315	4	SLC27A1	ENSG00000130304	SLC27A1	ENSMUSG00000031808	Slc27a1
ENSCAFG00000015324	1	TNFAIP8L3	ENSG00000183578	TNFAIP8L3	ENSMUSG00000074345	Tnfaip8l3
ENSCAFG00000015337	4	PLVAP	ENSG00000130300	PLVAP	ENSMUSG00000034845	Plvap
ENSCAFG00000015357	2	KAT6B	ENSG00000156650	KAT6B	ENSMUSG00000021767	Kat6b
ENSCAFG00000015360	1	GLDN	ENSG00000186417	GLDN	ENSMUSG00000046167	Gldn
ENSCAFG00000015364	4	PPIL2	ENSG00000100023	PPIL2	ENSMUSG00000022771	Ppil2
ENSCAFG00000015377	1	KIAA0586	ENSG00000100578	KIAA0586	ENSMUSG00000034601	2700049A03Rik
ENSCAFG00000015378	4	GTPBP3	ENSG00000130299	GTPBP3	ENSMUSG00000007610	Gtpbp3
ENSCAFG00000015383	1	TNFSF10	ENSG00000121858	TNFSF10	ENSMUSG00000039304	Tnfsf10
ENSCAFG00000015402	1	BOD1L1	ENSG00000038219	BOD1L1	ENSMUSG00000061755	Bod1l
ENSCAFG00000015408	4	TECPR1	ENSG00000205356	TECPR1	ENSMUSG00000066621	Tecpr1
ENSCAFG00000015416	4	ANO8	ENSG00000074855	ANO8	ENSMUSG00000034863	Ano8
ENSCAFG00000015430	4	ABHD8	ENSG00000127220	ABHD8	ENSMUSG00000007950	Abhd8
ENSCAFG00000015432	3	LMTK2	ENSG00000164715	LMTK2	ENSMUSG00000038970	Lmtk2
ENSCAFG00000015435	3	PORCN	ENSG00000102312	PORCN	ENSMUSG00000031169	Porcn
ENSCAFG00000015441	1	LRMDA	ENSG00000148655	LRMDA	ENSMUSG00000063458	Lrmda
ENSCAFG00000015444	5	DMXL2	ENSG00000104093	DMXL2	ENSMUSG00000041268	Dmxl2
ENSCAFG00000015452	0		ENSG00000170540	ARL6IP1	ENSMUSG00000030654	Arl6ip1
ENSCAFG00000015453	0	PITPNM3	ENSG00000091622	PITPNM3	ENSMUSG00000040543	Pitpnm3
ENSCAFG00000015462	4	USHBP1	ENSG00000130307	USHBP1	ENSMUSG00000034911	Ushbp1
ENSCAFG00000015463	1	ZNF518B	ENSG00000178163	ZNF518B	ENSMUSG00000046572	Zfp518b
ENSCAFG00000015466	4	TSPAN9	ENSG00000011105	TSPAN9	ENSMUSG00000030352	Tspan9
ENSCAFG00000015482	3	TOP3B	ENSG00000100038	TOP3B	ENSMUSG00000022779	Top3b
ENSCAFG00000015491	0	WDR13	ENSG00000101940	WDR13	ENSMUSG00000031166	Wdr13
ENSCAFG00000015503	0	SPEG	ENSG00000072195	SPEG	ENSMUSG00000026207	Speg
ENSCAFG00000015512	4	POU2F1	ENSG00000143190	POU2F1	ENSMUSG00000026565	Pou2f1
ENSCAFG00000015521	4	ZWINT	ENSG00000122952	ZWINT	ENSMUSG00000019923	Zwint
ENSCAFG00000015528	3	TMOD2	ENSG00000138594	TMOD3	ENSMUSG00000058587	Tmod3
ENSCAFG00000015535	4	DHX33	ENSG00000005100	DHX33	ENSMUSG00000040620	Dhx33
ENSCAFG00000015541	4	GMPPA	ENSG00000144591	GMPPA	ENSMUSG00000033021	Gmppa
ENSCAFG00000015545	4	SUV39H1	ENSG00000101945	SUV39H1	ENSMUSG00000039231	Suv39h1
ENSCAFG00000015552	5	NUP88	ENSG00000108559	NUP88	ENSMUSG00000040667	Nup88
ENSCAFG00000015576	3	FKBP4	ENSG00000004478	FKBP4	ENSMUSG00000030357	Fkbp4
ENSCAFG00000015589	1	RABEP1	ENSG00000029725	RABEP1	ENSMUSG00000020817	Rabep1
ENSCAFG00000015592	5	PCNX4	ENSG00000126773	PCNX4	ENSMUSG00000034501	Pcnx4
ENSCAFG00000015595	0	IGSF21	ENSG00000117154	IGSF21	ENSMUSG00000040972	Igsf21
ENSCAFG00000015596	2	MAEL	ENSG00000143194	MAEL	ENSMUSG00000040629	Mael
ENSCAFG00000015602	0		ENSG00000204147	ASAH2B	ENSMUSG00000024887	Asah2
ENSCAFG00000015616	4	SIN3B	ENSG00000127511	SIN3B	ENSMUSG00000031622	Sin3b
ENSCAFG00000015617	0	TMEM198	ENSG00000188760	TMEM198	ENSMUSG00000051703	Tmem198
ENSCAFG00000015622	0	RHNO1	ENSG00000171792	RHNO1	ENSMUSG00000048668	Rhno1
ENSCAFG00000015624	1	LEO1	ENSG00000166477	LEO1	ENSMUSG00000042487	Leo1
ENSCAFG00000015631	4	TMEM223	ENSG00000168569	TMEM223	ENSMUSG00000117924	Tmem223
ENSCAFG00000015639	1	MNAT1	ENSG00000020426	MNAT1	ENSMUSG00000021103	Mnat1
ENSCAFG00000015650	5	ZBTB3	ENSG00000185670	ZBTB3	ENSMUSG00000071661	Zbtb3
ENSCAFG00000015651	4	SLC35E1	ENSG00000127526	SLC35E1	ENSMUSG00000019731	Slc35e1
ENSCAFG00000015661	0	ITFG2	ENSG00000111203	ITFG2	ENSMUSG00000001518	Itfg2
ENSCAFG00000015665	5	EIF2AK1	ENSG00000086232	EIF2AK1	ENSMUSG00000029613	Eif2ak1
ENSCAFG00000015669	4	ZMIZ1	ENSG00000108175	ZMIZ1	ENSMUSG00000007817	Zmiz1
ENSCAFG00000015671	4	CHERP	ENSG00000085872	CHERP	ENSMUSG00000052488	Cherp
ENSCAFG00000015674	0	CAMTA2	ENSG00000108509	CAMTA2	ENSMUSG00000040712	Camta2
ENSCAFG00000015681	3	SLC35A2	ENSG00000102100	SLC35A2	ENSMUSG00000031156	Slc35a2
ENSCAFG00000015687	0	STK11IP	ENSG00000144589	STK11IP	ENSMUSG00000026213	Stk11ip
ENSCAFG00000015688	4	ZBTB49	ENSG00000168826	ZBTB49	ENSMUSG00000029127	Zbtb49
ENSCAFG00000015689	0	OTUD5	ENSG00000068308	OTUD5	ENSMUSG00000031154	Otud5
ENSCAFG00000015692	0	KAT2A	ENSG00000108773	KAT2A	ENSMUSG00000020918	Kat2a
ENSCAFG00000015706	0	CYTL1	ENSG00000170891	CYTL1	ENSMUSG00000062329	Cytl1
ENSCAFG00000015715	3	UQCC3	ENSG00000204922	UQCC3	ENSMUSG00000071654	Uqcc3
ENSCAFG00000015735	4	EPS15L1	ENSG00000127527	EPS15L1	ENSMUSG00000006276	Eps15l1
ENSCAFG00000015747	4	MINK1	ENSG00000141503	MINK1	ENSMUSG00000020827	Mink1
ENSCAFG00000015761	1	SPAG7	ENSG00000091640	SPAG7	ENSMUSG00000018287	Spag7
ENSCAFG00000015764	4	RHOJ	ENSG00000126785	RHOJ	ENSMUSG00000046768	Rhoj
ENSCAFG00000015765	0	TFE3	ENSG00000068323	TFE3	ENSMUSG00000000134	Tfe3
ENSCAFG00000015776	4	CCDC120	ENSG00000147144	CCDC120	ENSMUSG00000031150	Ccdc120
ENSCAFG00000015786	0	ROM1	ENSG00000149489	ROM1	ENSMUSG00000071648	Rom1
ENSCAFG00000015795	0	EML3	ENSG00000149499	EML3	ENSMUSG00000071647	Eml3
ENSCAFG00000015801	4	PRICKLE3	ENSG00000012211	PRICKLE3	ENSMUSG00000031145	Prickle3
ENSCAFG00000015803	5	SDCCAG8	ENSG00000054282	SDCCAG8	ENSMUSG00000026504	Sdccag8
ENSCAFG00000015804	3	WNK1	ENSG00000060237	WNK1	ENSMUSG00000045962	Wnk1
ENSCAFG00000015830	0	RNF167	ENSG00000108523	RNF167	ENSMUSG00000040746	Rnf167
ENSCAFG00000015831	4	RAD52	ENSG00000002016	RAD52	ENSMUSG00000030166	Rad52
ENSCAFG00000015838	2	CHRNE	ENSG00000108556	CHRNE	ENSMUSG00000014609	Chrne
ENSCAFG00000015840	4	ATP13A2	ENSG00000159363	ATP13A2	ENSMUSG00000036622	Atp13a2
ENSCAFG00000015859	4	JAKMIP1	ENSG00000152969	JAKMIP1	ENSMUSG00000063646	Jakmip1
ENSCAFG00000015865	1	NT5C3B	ENSG00000141698	NT5C3B	ENSMUSG00000017176	Nt5c3b
ENSCAFG00000015879	0	CROCC	ENSG00000058453	CROCC	ENSMUSG00000040860	Crocc
ENSCAFG00000015881	0	ZMYND15	ENSG00000141497	ZMYND15	ENSMUSG00000040829	Zmynd15
ENSCAFG00000015884	1	SCCPDH	ENSG00000143653	SCCPDH	ENSMUSG00000038936	Sccpdh
ENSCAFG00000015893	1	NSUN7	ENSG00000179299	NSUN7	ENSMUSG00000029206	Nsun7
ENSCAFG00000015904	1	RSL24D1	ENSG00000137876	RSL24D1	ENSMUSG00000032215	Rsl24d1
ENSCAFG00000015905	0	ARRB2	ENSG00000141480	ARRB2	ENSMUSG00000060216	Arrb2
ENSCAFG00000015913	3	FBXL14	ENSG00000171823	FBXL14	ENSMUSG00000030019	Fbxl14
ENSCAFG00000015914	0	PELP1	ENSG00000141456	PELP1	ENSMUSG00000018921	Pelp1
ENSCAFG00000015920	4	HAP1	ENSG00000173805	HAP1	ENSMUSG00000006930	Hap1
ENSCAFG00000015929	2	N4BP2	ENSG00000078177	N4BP2	ENSMUSG00000037795	N4bp2
ENSCAFG00000015935	2	PYGO1	ENSG00000171016	PYGO1	ENSMUSG00000034910	Pygo1
ENSCAFG00000015937	2	AHCTF1	ENSG00000153207	AHCTF1	ENSMUSG00000026491	Ahctf1
ENSCAFG00000015939	2	CPLANE2	ENSG00000132881	CPLANE2	ENSMUSG00000073733	Cplane2
ENSCAFG00000015945	0	ARHGEF19	ENSG00000142632	ARHGEF19	ENSMUSG00000028919	Arhgef19
ENSCAFG00000015949	3	ALOX15	ENSG00000161905	ALOX15	ENSMUSG00000018924	Alox15
ENSCAFG00000015966	2	WAPL	ENSG00000062650	WAPL	ENSMUSG00000041408	Wapl
ENSCAFG00000015977	4	NEDD4	ENSG00000069869	NEDD4	ENSMUSG00000032216	Nedd4
ENSCAFG00000015993	2	DCP1B	ENSG00000151062	CACNA2D4	ENSMUSG00000041460	Cacna2d4
ENSCAFG00000015995	0	DLG4	ENSG00000132535	DLG4	ENSMUSG00000020886	Dlg4
ENSCAFG00000016006	3	WIZ	ENSG00000011451	WIZ	ENSMUSG00000024050	Wiz
ENSCAFG00000016016	5	ACADVL	ENSG00000072778	ACADVL	ENSMUSG00000018574	Acadvl
ENSCAFG00000016024	3	FBXL18	ENSG00000155034	FBXL18	ENSMUSG00000066640	Fbxl18
ENSCAFG00000016026	2	AKAP5	ENSG00000179841	AKAP5	ENSMUSG00000021057	Akap5
ENSCAFG00000016030	1	ZBTB1	ENSG00000126804	ZBTB1	ENSMUSG00000033454	Zbtb1
ENSCAFG00000016038	0	LDB3	ENSG00000122367	LDB3	ENSMUSG00000021798	Ldb3
ENSCAFG00000016053	1	MNS1	ENSG00000138587	MNS1	ENSMUSG00000032221	Mns1
ENSCAFG00000016066	0	DVL2	ENSG00000004975	DVL2	ENSMUSG00000020888	Dvl2
ENSCAFG00000016068	1	RFC1	ENSG00000035928	RFC1	ENSMUSG00000029191	Rfc1
ENSCAFG00000016070	4	DAGLA	ENSG00000134780	DAGLA	ENSMUSG00000035735	Dagla
ENSCAFG00000016076	3	IL17RA	ENSG00000177663	IL17RA	ENSMUSG00000002897	Il17ra
ENSCAFG00000016083	4	AKAP8	ENSG00000105127	AKAP8	ENSMUSG00000024045	Akap8
ENSCAFG00000016097	1	SHLD2	ENSG00000122376	SHLD2	ENSMUSG00000041471	Shld2
ENSCAFG00000016103	0	AP5Z1	ENSG00000242802	AP5Z1	ENSMUSG00000039623	Ap5z1
ENSCAFG00000016110	0	CTDNEP1	ENSG00000175826	CTDNEP1	ENSMUSG00000018559	Ctdnep1
ENSCAFG00000016111	3	FOXK1	ENSG00000164916	FOXK1	ENSMUSG00000056493	Foxk1
ENSCAFG00000016122	0	ZBTB17	ENSG00000116809	ZBTB17	ENSMUSG00000006215	Zbtb17
ENSCAFG00000016123	2	SDE2	ENSG00000143751	SDE2	ENSMUSG00000038806	Sde2
ENSCAFG00000016134	0	PPP1R32	ENSG00000162148	PPP1R32	ENSMUSG00000035179	Ppp1r32
ENSCAFG00000016137	0	GPS2	ENSG00000132522	GPS2	ENSMUSG00000023170	Gps2
ENSCAFG00000016139	3	MOGAT1	ENSG00000124003	MOGAT1	ENSMUSG00000012187	Mogat1
ENSCAFG00000016146	0	MSL1	ENSG00000188895	MSL1	ENSMUSG00000052915	Msl1
ENSCAFG00000016150	4	NR1D1	ENSG00000126368	NR1D1	ENSMUSG00000020889	Nr1d1
ENSCAFG00000016152	0	CPSF7	ENSG00000149532	CPSF7	ENSMUSG00000034820	Cpsf7
ENSCAFG00000016162	5	SRP9	ENSG00000143742	SRP9	ENSMUSG00000026511	Srp9
ENSCAFG00000016171	5	TMEM138	ENSG00000149483	TMEM138	ENSMUSG00000024666	Tmem138
ENSCAFG00000016173	4	THRA	ENSG00000126351	THRA	ENSMUSG00000058756	Thra
ENSCAFG00000016179	0	IQSEC2	ENSG00000124313	IQSEC2	ENSMUSG00000041115	Iqsec2
ENSCAFG00000016180	4	KLF3	ENSG00000109787	KLF3	ENSMUSG00000029178	Klf3
ENSCAFG00000016196	4	GDF10	ENSG00000266524	GDF10	ENSMUSG00000021943	Gdf10
ENSCAFG00000016229	2	PEX26	ENSG00000183785	TUBA8	ENSMUSG00000030137	Tuba8
ENSCAFG00000016239	0	MED24	ENSG00000008838	MED24	ENSMUSG00000017210	Med24
ENSCAFG00000016246	1	ERICH1	ENSG00000104714	ERICH1	ENSMUSG00000051978	Erich1
ENSCAFG00000016249	2	PGM2	ENSG00000169299	PGM2	ENSMUSG00000029171	Pgm2
ENSCAFG00000016265	2	RELL1	ENSG00000181826	RELL1	ENSMUSG00000047881	Rell1
ENSCAFG00000016288	0	PLSCR3	ENSG00000187838	PLSCR3	ENSMUSG00000019461	Plscr3
ENSCAFG00000016292	0	NLGN2	ENSG00000169992	NLGN2	ENSMUSG00000051790	Nlgn2
ENSCAFG00000016293	0	FAM193B	ENSG00000146067	FAM193B	ENSMUSG00000021495	Fam193b
ENSCAFG00000016295	0	GIPC1	ENSG00000123159	GIPC1	ENSMUSG00000019433	Gipc1
ENSCAFG00000016315	0	CHRNB1	ENSG00000170175	CHRNB1	ENSMUSG00000041189	Chrnb1
ENSCAFG00000016325	5	CNIH3	ENSG00000143786	CNIH3	ENSMUSG00000026514	Cnih3
ENSCAFG00000016326	4	VPS37C	ENSG00000167987	VPS37C	ENSMUSG00000048832	Vps37c
ENSCAFG00000016353	1	MPP5	ENSG00000072415	MPP5	ENSMUSG00000021112	Mpp5
ENSCAFG00000016368	1	PNMT	ENSG00000141744	PNMT	ENSMUSG00000038216	Pnmt
ENSCAFG00000016369	1	ATP6V1D	ENSG00000100554	ATP6V1D	ENSMUSG00000021114	Atp6v1d
ENSCAFG00000016383	0	STARD3	ENSG00000131748	STARD3	ENSMUSG00000018167	Stard3
ENSCAFG00000016386	1	EIF2S1	ENSG00000134001	EIF2S1	ENSMUSG00000021116	Eif2s1
ENSCAFG00000016387	1	RBPJ	ENSG00000168214	RBPJ	ENSMUSG00000039191	Rbpj
ENSCAFG00000016388	4	GRK6	ENSG00000198055	GRK6	ENSMUSG00000074886	Grk6
ENSCAFG00000016392	4	TTYH3	ENSG00000136295	TTYH3	ENSMUSG00000036565	Ttyh3
ENSCAFG00000016397	2	VPS13D	ENSG00000048707	VPS13D	ENSMUSG00000020220	Vps13d
ENSCAFG00000016398	0	DCAF15	ENSG00000132017	DCAF15	ENSMUSG00000037103	Dcaf15
ENSCAFG00000016401	3	TMEM229B	ENSG00000198133	TMEM229B	ENSMUSG00000046157	Tmem229b
ENSCAFG00000016427	2	WNK3	ENSG00000196632	WNK3	ENSMUSG00000041245	Wnk3
ENSCAFG00000016433	0	MIIP	ENSG00000116691	MIIP	ENSMUSG00000029022	Miip
ENSCAFG00000016438	4	PRPF19	ENSG00000110107	PRPF19	ENSMUSG00000024735	Prpf19
