GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000014009	9	CLDN16	ENSG00000113946	CLDN16	ENSMUSG00000038148	Cldn16
ENSCAFG00000014016	7	DLAT	ENSG00000150768	DLAT	ENSMUSG00000000168	Dlat
ENSCAFG00000014023	1	OTC	ENSG00000036473	OTC	ENSMUSG00000031173	Otc
ENSCAFG00000014029	1	IL1RAP	ENSG00000196083	IL1RAP	ENSMUSG00000022514	Il1rap
ENSCAFG00000014054	2	ACHE	ENSG00000087085	ACHE	ENSMUSG00000023328	Ache
ENSCAFG00000014056	5	MID1IP1	ENSG00000165175	MID1IP1	ENSMUSG00000008035	Mid1ip1
ENSCAFG00000014074	9	CRYAB	ENSG00000109846	CRYAB	ENSMUSG00000032060	Cryab
ENSCAFG00000014076	11	CTSH	ENSG00000103811	CTSH	ENSMUSG00000032359	Ctsh
ENSCAFG00000014086	8	HIGD1B	ENSG00000131097	HIGD1B	ENSMUSG00000020928	Higd1b
ENSCAFG00000014089	3	GJC1	ENSG00000182963	GJC1	ENSMUSG00000034520	Gjc1
ENSCAFG00000014095	0	DERL3	ENSG00000099958	DERL3	ENSMUSG00000009092	Derl3
ENSCAFG00000014104	7	PCBD1	ENSG00000166228	PCBD1	ENSMUSG00000020098	Pcbd1
ENSCAFG00000014108	7	OSBPL1A	ENSG00000141447	OSBPL1A	ENSMUSG00000044252	Osbpl1a
ENSCAFG00000014112	2	KIF15	ENSG00000163808	KIF15	ENSMUSG00000036768	Kif15
ENSCAFG00000014146	10	ZNF385B	ENSG00000144331	ZNF385B	ENSMUSG00000027016	Zfp385b
ENSCAFG00000014175	6	ITGA4	ENSG00000115232	ITGA4	ENSMUSG00000027009	Itga4
ENSCAFG00000014179	3	ASTN1	ENSG00000152092	ASTN1	ENSMUSG00000026587	Astn1
ENSCAFG00000014202	5	SIK2	ENSG00000170145	SIK2	ENSMUSG00000037112	Sik2
ENSCAFG00000014208	8	HOATZ	ENSG00000183644	HOATZ	ENSMUSG00000032057	Hoatz
ENSCAFG00000014210	3	BTG4	ENSG00000137707	BTG4	ENSMUSG00000032056	Btg4
ENSCAFG00000014211	9	SLC12A1	ENSG00000074803	SLC12A1	ENSMUSG00000027202	Slc12a1
ENSCAFG00000014213	6	POU2AF1	ENSG00000110777	POU2AF1	ENSMUSG00000032053	Pou2af1
ENSCAFG00000014225	0	PAPPA2	ENSG00000116183	PAPPA2	ENSMUSG00000073530	Pappa2
ENSCAFG00000014228	6	SLC4A1	ENSG00000004939	SLC4A1	ENSMUSG00000006574	Slc4a1
ENSCAFG00000014236	11	FDX1	ENSG00000137714	FDX1	ENSMUSG00000032051	Fdx1
ENSCAFG00000014237	7	L2HGDH	ENSG00000087299	L2HGDH	ENSMUSG00000020988	L2hgdh
ENSCAFG00000014245	9	PDE1A	ENSG00000115252	PDE1A	ENSMUSG00000059173	Pde1a
ENSCAFG00000014253	11	COMT	ENSG00000093010	COMT	ENSMUSG00000000326	Comt
ENSCAFG00000014311	1	TFR2	ENSG00000106327	TFR2	ENSMUSG00000029716	Tfr2
ENSCAFG00000014316	4		ENSG00000179674	ARL14	ENSMUSG00000098207	Arl14
ENSCAFG00000014345	1	FN1	ENSG00000115414	FN1	ENSMUSG00000026193	Fn1
ENSCAFG00000014351	11	AGFG2	ENSG00000106351	AGFG2	ENSMUSG00000029722	Agfg2
ENSCAFG00000014367	9	SLC22A12	ENSG00000197891	SLC22A12	ENSMUSG00000061742	Slc22a12
ENSCAFG00000014373	11	TXNRD2	ENSG00000184470	TXNRD2	ENSMUSG00000075704	Txnrd2
ENSCAFG00000014374	5	NYAP1	ENSG00000166924	NYAP1	ENSMUSG00000045348	Nyap1
ENSCAFG00000014391	1	NAGS	ENSG00000161653	NAGS	ENSMUSG00000048217	Nags
ENSCAFG00000014451	7	MAOB	ENSG00000069535	MAOB	ENSMUSG00000040147	Maob
ENSCAFG00000014457	3	NDP	ENSG00000124479	NDP	ENSMUSG00000040138	Ndp
ENSCAFG00000014463	6	PTPN6	ENSG00000111679	PTPN6	ENSMUSG00000004266	Ptpn6
ENSCAFG00000014470	1	SERPINC1	ENSG00000117601	SERPINC1	ENSMUSG00000026715	Serpinc1
ENSCAFG00000014476	3	MEOX1	ENSG00000005102	MEOX1	ENSMUSG00000001493	Meox1
ENSCAFG00000014490	11	IGFBP2	ENSG00000115457	IGFBP2	ENSMUSG00000039323	Igfbp2
ENSCAFG00000014498	6	PVRIG	ENSG00000213413	PVRIG	ENSMUSG00000109713	Pvrig
ENSCAFG00000014517	8	ZBBX	ENSG00000169064	ZBBX	ENSMUSG00000034151	Zbbx
ENSCAFG00000014518	4	MCU	ENSG00000156026	MCU	ENSMUSG00000009647	Mcu
ENSCAFG00000014536	0	SERPINI2	ENSG00000114204	SERPINI2	ENSMUSG00000034139	Serpini2
ENSCAFG00000014537	1	OIT3	ENSG00000138315	OIT3	ENSMUSG00000009654	Oit3
ENSCAFG00000014546	5	HTRA3	ENSG00000170801	HTRA3	ENSMUSG00000029096	Htra3
ENSCAFG00000014548	3	FBN1	ENSG00000166147	FBN1	ENSMUSG00000027204	Fbn1
ENSCAFG00000014551	3	GAL3ST4	ENSG00000197093	GAL3ST4	ENSMUSG00000075593	Gal3st4
ENSCAFG00000014553	11	TPI1	ENSG00000111669	TPI1	ENSMUSG00000023456	Tpi1
ENSCAFG00000014559	3	NIN	ENSG00000100503	NIN	ENSMUSG00000021068	Nin
ENSCAFG00000014570	7	ACAT1	ENSG00000075239	ACAT1	ENSMUSG00000032047	Acat1
ENSCAFG00000014583	5	CPZ	ENSG00000109625	CPZ	ENSMUSG00000036596	Cpz
ENSCAFG00000014595	1	PYGL	ENSG00000100504	PYGL	ENSMUSG00000021069	Pygl
ENSCAFG00000014603	3	TRIM9	ENSG00000100505	TRIM9	ENSMUSG00000021071	Trim9
ENSCAFG00000014609	6	FERMT3	ENSG00000149781	FERMT3	ENSMUSG00000024965	Fermt3
ENSCAFG00000014618	2	ARPC2	ENSG00000163466	ARPC2	ENSMUSG00000006304	Arpc2
ENSCAFG00000014620	5	VAT1	ENSG00000108828	VAT1	ENSMUSG00000034993	Vat1
ENSCAFG00000014621	4	MECOM	ENSG00000085276	MECOM	ENSMUSG00000027684	Mecom
ENSCAFG00000014633	5	FRMD6	ENSG00000139926	FRMD6	ENSMUSG00000048285	Frmd6
ENSCAFG00000014645	6	SLC11A1	ENSG00000018280	SLC11A1	ENSMUSG00000026177	Slc11a1
ENSCAFG00000014650	2	CDCA3	ENSG00000111665	CDCA3	ENSMUSG00000023505	Cdca3
ENSCAFG00000014653	7	G6PC1	ENSG00000131482	G6PC	ENSMUSG00000078650	G6pc
ENSCAFG00000014655	3	GNB3	ENSG00000111664	GNB3	ENSMUSG00000023439	Gnb3
ENSCAFG00000014668	9	SLC35F2	ENSG00000110660	SLC35F2	ENSMUSG00000042195	Slc35f2
ENSCAFG00000014676	4	ELMOD1	ENSG00000110675	ELMOD1	ENSMUSG00000041986	Elmod1
ENSCAFG00000014686	10	VIL1	ENSG00000127831	VIL1	ENSMUSG00000026175	Vil1
ENSCAFG00000014712	11	MACROD1	ENSG00000133315	MACROD1	ENSMUSG00000036278	Macrod1
ENSCAFG00000014737	8	CALCRL	ENSG00000064989	CALCRL	ENSMUSG00000059588	Calcrl
ENSCAFG00000014748	2	MCM7	ENSG00000166508	MCM7	ENSMUSG00000029730	Mcm7
ENSCAFG00000014753	5	CHST7	ENSG00000147119	CHST7	ENSMUSG00000037347	Chst7
ENSCAFG00000014767	6	SLC9A7	ENSG00000065923	SLC9A7	ENSMUSG00000037341	Slc9a7
ENSCAFG00000014799	8		ENSG00000131477	RAMP2	ENSMUSG00000001240	Ramp2
ENSCAFG00000014812	3	COL3A1	ENSG00000168542	COL3A1	ENSMUSG00000026043	Col3a1
ENSCAFG00000014821	7	RGN	ENSG00000130988	RGN	ENSMUSG00000023070	Rgn
ENSCAFG00000014837	3	COL5A2	ENSG00000204262	COL5A2	ENSMUSG00000026042	Col5a2
ENSCAFG00000014853	9	ALPL	ENSG00000162551	ALPL	ENSMUSG00000028766	Alpl
ENSCAFG00000014879	6	LRRC25	ENSG00000175489	LRRC25	ENSMUSG00000049988	Lrrc25
ENSCAFG00000014889	10	AZGP1	ENSG00000160862	AZGP1	ENSMUSG00000037053	Azgp1
ENSCAFG00000014895	7	GALK2	ENSG00000156958	GALK2	ENSMUSG00000027207	Galk2
ENSCAFG00000014912	0	SLC7A14	ENSG00000013293	SLC7A14	ENSMUSG00000069072	Slc7a14
ENSCAFG00000014913	5	NAT8L	ENSG00000185818	NAT8L	ENSMUSG00000048142	Nat8l
ENSCAFG00000014943	1	CYP27A1	ENSG00000135929	CYP27A1	ENSMUSG00000026170	Cyp27a1
ENSCAFG00000014961	5	HSD17B1	ENSG00000108786	HSD17B1	ENSMUSG00000019301	Hsd17b1
ENSCAFG00000014965	11	GCH1	ENSG00000131979	GCH1	ENSMUSG00000037580	Gch1
ENSCAFG00000014983	7	SLC2A2	ENSG00000163581	SLC2A2	ENSMUSG00000027690	Slc2a2
ENSCAFG00000014992	1	FMO3	ENSG00000007933	FMO3	ENSMUSG00000026691	Fmo3
ENSCAFG00000014995	8	LRRC74B	ENSG00000187905	LRRC74B	ENSMUSG00000022759	Lrrc74b
ENSCAFG00000014996	0	CDK5R2	ENSG00000171450	CDK5R2	ENSMUSG00000090071	Cdk5r2
ENSCAFG00000014999	0	CRYBA2	ENSG00000163499	CRYBA2	ENSMUSG00000006546	Cryba2
ENSCAFG00000015000	2	TACC3	ENSG00000013810	TACC3	ENSMUSG00000037313	Tacc3
ENSCAFG00000015002	3	PRRX1	ENSG00000116132	PRRX1	ENSMUSG00000026586	Prrx1
ENSCAFG00000015026	2	DLGAP5	ENSG00000126787	DLGAP5	ENSMUSG00000037544	Dlgap5
ENSCAFG00000015028	6	IL12RB1	ENSG00000096996	IL12RB1	ENSMUSG00000000791	Il12rb1
ENSCAFG00000015048	7	SLC27A2	ENSG00000140284	SLC27A2	ENSMUSG00000027359	Slc27a2
ENSCAFG00000015051	5	SLC5A5	ENSG00000105641	SLC5A5	ENSMUSG00000000792	Slc5a5
ENSCAFG00000015066	5	MMP27	ENSG00000137675	MMP27	ENSMUSG00000070323	Mmp27
ENSCAFG00000015068	1	ITIH3	ENSG00000162267	ITIH3	ENSMUSG00000006522	Itih3
ENSCAFG00000015082	1	PLAAT3	ENSG00000176485	PLAAT3	ENSMUSG00000060675	Plaat3
ENSCAFG00000015113	7	QDPR	ENSG00000151552	QDPR	ENSMUSG00000015806	Qdpr
ENSCAFG00000015148	1	TAPT1	ENSG00000169762	TAPT1	ENSMUSG00000046985	Tapt1
ENSCAFG00000015163	6	CFP	ENSG00000126759	CFP	ENSMUSG00000001128	Cfp
ENSCAFG00000015169	8	SELE	ENSG00000007908	SELE	ENSMUSG00000026582	Sele
ENSCAFG00000015172	4	CD9	ENSG00000010278	CD9	ENSMUSG00000030342	Cd9
ENSCAFG00000015177	6	SELL	ENSG00000188404	SELL	ENSMUSG00000026581	Sell
ENSCAFG00000015182	9	GLB1L	ENSG00000163521	GLB1L	ENSMUSG00000026200	Glb1l
ENSCAFG00000015194	3	TRPC6	ENSG00000137672	TRPC6	ENSMUSG00000031997	Trpc6
ENSCAFG00000015196	4	SCNN1A	ENSG00000111319	SCNN1A	ENSMUSG00000030340	Scnn1a
ENSCAFG00000015203	10	PLEKHG6	ENSG00000008323	PLEKHG6	ENSMUSG00000038167	Plekhg6
ENSCAFG00000015209	11	TUBA4A	ENSG00000127824	TUBA4A	ENSMUSG00000026202	Tuba4a
ENSCAFG00000015215	1	F5	ENSG00000198734	F5	ENSMUSG00000026579	F5
ENSCAFG00000015233	4	PROM1	ENSG00000007062	PROM1	ENSMUSG00000029086	Prom1
ENSCAFG00000015235	11	SLC19A2	ENSG00000117479	SLC19A2	ENSMUSG00000040918	Slc19a2
ENSCAFG00000015244	0	PTPRN	ENSG00000054356	PTPRN	ENSMUSG00000026204	Ptprn
ENSCAFG00000015253	10	CCDC198	ENSG00000100557	CCDC198	ENSMUSG00000021850	ccdc198
ENSCAFG00000015254	3	VCL	ENSG00000035403	VCL	ENSMUSG00000021823	Vcl
ENSCAFG00000015258	10	ATP1B1	ENSG00000143153	ATP1B1	ENSMUSG00000026576	Atp1b1
ENSCAFG00000015259	3	DPT	ENSG00000143196	DPT	ENSMUSG00000026574	Dpt
ENSCAFG00000015264	9	ARMH4	ENSG00000139971	ARMH4	ENSMUSG00000036242	Armh4
ENSCAFG00000015271	1	SERPIND1	ENSG00000099937	SERPIND1	ENSMUSG00000022766	Serpind1
ENSCAFG00000015272	4	FGFBP1	ENSG00000137440	FGFBP1	ENSMUSG00000048373	Fgfbp1
ENSCAFG00000015285	8	TMEM212	ENSG00000186329	TMEM212	ENSMUSG00000043164	Tmem212
ENSCAFG00000015309	11	SDF2L1	ENSG00000128228	SDF2L1	ENSMUSG00000022769	Sdf2l1
ENSCAFG00000015316	3	GPR161	ENSG00000143147	GPR161	ENSMUSG00000040836	Gpr161
ENSCAFG00000015320	7	NDUFA9	ENSG00000139180	NDUFA9	ENSMUSG00000000399	Ndufa9
ENSCAFG00000015326	0	SLC38A5	ENSG00000017483	SLC38A5	ENSMUSG00000031170	Slc38a5
ENSCAFG00000015333	3	NPTX2	ENSG00000106236	NPTX2	ENSMUSG00000059991	Nptx2
ENSCAFG00000015338	3	CYP19A1	ENSG00000137869	CYP19A1	ENSMUSG00000032274	Cyp19a1
ENSCAFG00000015340	7	ADK	ENSG00000156110	ADK	ENSMUSG00000039197	Adk
ENSCAFG00000015342	2	RAD51AP1	ENSG00000111247	RAD51AP1	ENSMUSG00000030346	Rad51ap1
ENSCAFG00000015343	1	DCAF6	ENSG00000143164	DCAF6	ENSMUSG00000026571	Dcaf6
ENSCAFG00000015346	5	STAT5A	ENSG00000126561	STAT5A	ENSMUSG00000004043	Stat5a
ENSCAFG00000015351	10	BAIAP2L1	ENSG00000006453	BAIAP2L1	ENSMUSG00000038859	Baiap2l1
ENSCAFG00000015358	7	MPC2	ENSG00000143158	MPC2	ENSMUSG00000026568	Mpc2
ENSCAFG00000015363	0	ARHGDIG	ENSG00000242173	ARHGDIG	ENSMUSG00000073433	Arhgdig
ENSCAFG00000015368	1	SLC13A5	ENSG00000141485	SLC13A5	ENSMUSG00000020805	Slc13a5
ENSCAFG00000015372	10	CPEB2	ENSG00000137449	CPEB2	ENSMUSG00000039782	Cpeb2
ENSCAFG00000015410	6	RCSD1	ENSG00000198771	RCSD1	ENSMUSG00000040723	Rcsd1
ENSCAFG00000015412	2	NKX3-2	ENSG00000109705	NKX3-2	ENSMUSG00000049691	Nkx3-2
ENSCAFG00000015414	1	CREG1	ENSG00000143162	CREG1	ENSMUSG00000040713	Creg1
ENSCAFG00000015418	9	SLC22A6	ENSG00000197901	SLC22A6	ENSMUSG00000024650	Slc22a6
ENSCAFG00000015425	0	BHLHA15	ENSG00000180535	BHLHA15	ENSMUSG00000052271	Bhlha15
ENSCAFG00000015427	5	ZNF503	ENSG00000165655	ZNF503	ENSMUSG00000039081	Zfp503
ENSCAFG00000015429	0	PDIA2	ENSG00000185615	PDIA2	ENSMUSG00000024184	Pdia2
ENSCAFG00000015431	5	DACT1	ENSG00000165617	DACT1	ENSMUSG00000044548	Dact1
ENSCAFG00000015434	2	ANKLE1	ENSG00000160117	ANKLE1	ENSMUSG00000046295	Ankle1
ENSCAFG00000015458	6	CLNK	ENSG00000109684	CLNK	ENSMUSG00000039315	Clnk
ENSCAFG00000015464	5	PIMREG	ENSG00000129195	PIMREG	ENSMUSG00000020808	Pimreg
ENSCAFG00000015475	2	DES	ENSG00000175084	DES	ENSMUSG00000026208	Des
ENSCAFG00000015489	0	SCG3	ENSG00000104112	SCG3	ENSMUSG00000032181	Scg3
ENSCAFG00000015519	6	WAS	ENSG00000015285	WAS	ENSMUSG00000031165	Was
ENSCAFG00000015523	11	WDR74	ENSG00000133316	WDR74	ENSMUSG00000042729	Wdr74
ENSCAFG00000015532	6	MYO9B	ENSG00000099331	MYO9B	ENSMUSG00000004677	Myo9b
ENSCAFG00000015581	7	A1CF	ENSG00000148584	A1CF	ENSMUSG00000052595	A1cf
ENSCAFG00000015599	6	SCIMP	ENSG00000161929	SCIMP	ENSMUSG00000057135	Scimp
ENSCAFG00000015627	3	SIX4	ENSG00000100625	SIX4	ENSMUSG00000034460	Six4
ENSCAFG00000015634	7	SLC2A9	ENSG00000109667	SLC2A9	ENSMUSG00000005107	Slc2a9
ENSCAFG00000015653	5	INHA	ENSG00000123999	INHA	ENSMUSG00000032968	Inha
ENSCAFG00000015657	0	PCSK1N	ENSG00000102109	PCSK1N	ENSMUSG00000039278	Pcsk1n
ENSCAFG00000015695	6	PRKCH	ENSG00000027075	PRKCH	ENSMUSG00000021108	Prkch
ENSCAFG00000015699	2	STAMBPL1	ENSG00000138134	STAMBPL1	ENSMUSG00000024776	Stambpl1
ENSCAFG00000015703	3	LRRN4CL	ENSG00000177363	LRRN4CL	ENSMUSG00000071656	Lrrn4cl
ENSCAFG00000015704	7	FH	ENSG00000091483	FH	ENSMUSG00000026526	Fh1
ENSCAFG00000015705	5	MSX1	ENSG00000163132	MSX1	ENSMUSG00000048450	Msx1
ENSCAFG00000015720	1	DHX58	ENSG00000108771	DHX58	ENSMUSG00000017830	Dhx58
ENSCAFG00000015725	9	STK32B	ENSG00000152953	STK32B	ENSMUSG00000029123	Stk32b
ENSCAFG00000015726	1	KMO	ENSG00000117009	KMO	ENSMUSG00000039783	Kmo
ENSCAFG00000015745	9	EVC	ENSG00000072840	EVC	ENSMUSG00000029122	Evc
ENSCAFG00000015753	8	SFTPD	ENSG00000133661	SFTPD	ENSMUSG00000021795	Sftpd
ENSCAFG00000015756	7	SLC6A12	ENSG00000111181	SLC6A12	ENSMUSG00000030109	Slc6a12
ENSCAFG00000015758	2	EXO1	ENSG00000174371	EXO1	ENSMUSG00000039748	Exo1
ENSCAFG00000015759	3	PADI6	ENSG00000276747	PADI6	ENSMUSG00000040935	Padi6
ENSCAFG00000015778	6	HSH2D	ENSG00000196684	HSH2D	ENSMUSG00000062007	Hsh2d
ENSCAFG00000015787	2	PPP2R5E	ENSG00000154001	PPP2R5E	ENSMUSG00000021051	Ppp2r5e
ENSCAFG00000015788	4	B4GALNT3	ENSG00000139044	B4GALNT3	ENSMUSG00000041372	B4galnt3
ENSCAFG00000015796	3	TPM4	ENSG00000167460	TPM4	ENSMUSG00000031799	Tpm4
ENSCAFG00000015807	1	MAT1A	ENSG00000151224	MAT1A	ENSMUSG00000037798	Mat1a
ENSCAFG00000015809	2	MTA2	ENSG00000149480	MTA2	ENSMUSG00000071646	Mta2
ENSCAFG00000015819	9	SYNE2	ENSG00000054654	SYNE2	ENSMUSG00000063450	Syne2
ENSCAFG00000015854	5	MFAP2	ENSG00000117122	MFAP2	ENSMUSG00000060572	Mfap2
ENSCAFG00000015860	8	SCGB1A1	ENSG00000149021	SCGB1A1	ENSMUSG00000024653	Scgb1a1
ENSCAFG00000015863	11	GLTPD2	ENSG00000182327	GLTPD2	ENSMUSG00000046811	Gltpd2
ENSCAFG00000015867	1	ONECUT1	ENSG00000169856	ONECUT1	ENSMUSG00000043013	Onecut1
ENSCAFG00000015875	7	WDR72	ENSG00000166415	WDR72	ENSMUSG00000044976	Wdr72
ENSCAFG00000015876	1	CNST	ENSG00000162852	CNST	ENSMUSG00000038949	Cnst
ENSCAFG00000015885	5	FKBP10	ENSG00000141756	FKBP10	ENSMUSG00000001555	Fkbp10
ENSCAFG00000015891	7	GHITM	ENSG00000165678	GHITM	ENSMUSG00000041028	Ghitm
ENSCAFG00000015918	5	RAB3IL1	ENSG00000167994	RAB3IL1	ENSMUSG00000024663	Rab3il1
ENSCAFG00000015923	6	RHOH	ENSG00000168421	RHOH	ENSMUSG00000029204	Rhoh
ENSCAFG00000015940	1	ADIPOR2	ENSG00000006831	ADIPOR2	ENSMUSG00000030168	Adipor2
ENSCAFG00000015968	8	BCL6B	ENSG00000161940	BCL6B	ENSMUSG00000000317	Bcl6b
ENSCAFG00000015971	9	CLCN5	ENSG00000171365	CLCN5	ENSMUSG00000004317	Clcn5
ENSCAFG00000015976	6	RASAL3	ENSG00000105122	RASAL3	ENSMUSG00000052142	Rasal3
ENSCAFG00000016003	4	KRT20	ENSG00000171431	KRT20	ENSMUSG00000035775	Krt20
ENSCAFG00000016010	5	FSCN1	ENSG00000075618	FSCN1	ENSMUSG00000029581	Fscn1
ENSCAFG00000016022	1	KLB	ENSG00000134962	KLB	ENSMUSG00000029195	Klb
ENSCAFG00000016027	1	ZBTB25	ENSG00000089775	ZBTB25	ENSMUSG00000056459	Zbtb25
ENSCAFG00000016028	8	SHROOM4	ENSG00000158352	SHROOM4	ENSMUSG00000068270	Shroom4
ENSCAFG00000016051	3	CACNA1C	ENSG00000151067	CACNA1C	ENSMUSG00000051331	Cacna1c
ENSCAFG00000016062	10	MYRF	ENSG00000124920	MYRF	ENSMUSG00000036098	Myrf
ENSCAFG00000016089	6	PARP1	ENSG00000143799	PARP1	ENSMUSG00000026496	Parp1
ENSCAFG00000016090	2	TOP2A	ENSG00000131747	TOP2A	ENSMUSG00000020914	Top2a
ENSCAFG00000016092	5	RADIL	ENSG00000157927	RADIL	ENSMUSG00000029576	Radil
ENSCAFG00000016107	5	NOTCH3	ENSG00000074181	NOTCH3	ENSMUSG00000038146	Notch3
ENSCAFG00000016116	5	HSPB7	ENSG00000173641	HSPB7	ENSMUSG00000006221	Hspb7
ENSCAFG00000016124	4	CLDN7	ENSG00000181885	CLDN7	ENSMUSG00000018569	Cldn7
ENSCAFG00000016138	3	FBLIM1	ENSG00000162458	FBLIM1	ENSMUSG00000006219	Fblim1
ENSCAFG00000016142	11	TMEM82	ENSG00000162460	TMEM82	ENSMUSG00000043085	Tmem82
ENSCAFG00000016155	6	TMEM156	ENSG00000121895	TMEM156	ENSMUSG00000037913	Tmem156
ENSCAFG00000016158	11	BCL2L13	ENSG00000099968	BCL2L13	ENSMUSG00000009112	Bcl2l13
ENSCAFG00000016160	1	EPHX1	ENSG00000143819	EPHX1	ENSMUSG00000038776	Ephx1
ENSCAFG00000016165	4	GPX2	ENSG00000176153	GPX2	ENSMUSG00000042808	Gpx2
ENSCAFG00000016177	6	CYB561A3	ENSG00000162144	CYB561A3	ENSMUSG00000034445	Cyb561a3
ENSCAFG00000016185	3	ENAH	ENSG00000154380	ENAH	ENSMUSG00000022995	Enah
ENSCAFG00000016186	0	SCG2	ENSG00000171951	SCG2	ENSMUSG00000050711	Scg2
ENSCAFG00000016193	1	GDF2	ENSG00000263761	GDF2	ENSMUSG00000072625	Gdf2
ENSCAFG00000016197	7	TKFC	ENSG00000149476	TKFC	ENSMUSG00000034371	Tkfc
ENSCAFG00000016225	6	ACAP1	ENSG00000072818	ACAP1	ENSMUSG00000001588	Acap1
ENSCAFG00000016228	5	SERPINE2	ENSG00000135919	SERPINE2	ENSMUSG00000026249	Serpine2
ENSCAFG00000016233	7	AGMAT	ENSG00000116771	AGMAT	ENSMUSG00000040706	Agmat
ENSCAFG00000016262	10	CGNL1	ENSG00000128849	CGNL1	ENSMUSG00000032232	Cgnl1
ENSCAFG00000016281	1	F12	ENSG00000131187	F12	ENSMUSG00000021492	F12
ENSCAFG00000016284	6	CARD11	ENSG00000198286	CARD11	ENSMUSG00000036526	Card11
ENSCAFG00000016301	0		ENSG00000162438	CTRC	ENSMUSG00000062478	Ctrc
ENSCAFG00000016302	7	VWCE	ENSG00000167992	VWCE	ENSMUSG00000043789	Vwce
ENSCAFG00000016305	7	GPHN	ENSG00000171723	GPHN	ENSMUSG00000047454	Gphn
ENSCAFG00000016309	6	DOK3	ENSG00000146094	DOK3	ENSMUSG00000035711	Dok3
ENSCAFG00000016310	6	IKZF3	ENSG00000161405	IKZF3	ENSMUSG00000018168	Ikzf3
ENSCAFG00000016342	3	PCDH7	ENSG00000169851	PCDH7	ENSMUSG00000029108	Pcdh7
ENSCAFG00000016357	5	DBN1	ENSG00000113758	DBN1	ENSMUSG00000034675	Dbn1
ENSCAFG00000016363	3	PDPN	ENSG00000162493	PDPN	ENSMUSG00000028583	Pdpn
ENSCAFG00000016376	11	DHRS3	ENSG00000162496	DHRS3	ENSMUSG00000066026	Dhrs3
ENSCAFG00000016378	6	CD6	ENSG00000013725	CD6	ENSMUSG00000024670	Cd6
ENSCAFG00000016385	6	ADGRE5	ENSG00000123146	ADGRE5	ENSMUSG00000002885	Adgre5
ENSCAFG00000016396	4	PPP1R1B	ENSG00000131771	PPP1R1B	ENSMUSG00000061718	Ppp1r1b
ENSCAFG00000016412	9	SLC34A1	ENSG00000131183	SLC34A1	ENSMUSG00000021490	Slc34a1
ENSCAFG00000016417	8	SLC34A2	ENSG00000157765	SLC34A2	ENSMUSG00000029188	Slc34a2
ENSCAFG00000016422	6	TNFRSF1B	ENSG00000028137	TNFRSF1B	ENSMUSG00000028599	Tnfrsf1b
ENSCAFG00000016428	9	ARG2	ENSG00000081181	ARG2	ENSMUSG00000021125	Arg2
ENSCAFG00000016430	11	LMAN2	ENSG00000169223	LMAN2	ENSMUSG00000021484	Lman2
ENSCAFG00000016447	6	CD5L	ENSG00000073754	CD5L	ENSMUSG00000015854	Cd5l
ENSCAFG00000016449	6	FCRL1	ENSG00000163534	FCRL1	ENSMUSG00000059994	Fcrl1
ENSCAFG00000016476	11	PFKFB1	ENSG00000158571	PFKFB1	ENSMUSG00000025271	Pfkfb1
ENSCAFG00000016494	0	CCDC149	ENSG00000181982	CCDC149	ENSMUSG00000045790	Ccdc149
ENSCAFG00000016500	4		ENSG00000141854	MISP3	ENSMUSG00000074217	Misp3
ENSCAFG00000016518	11	FGFR4	ENSG00000160867	FGFR4	ENSMUSG00000005320	Fgfr4
ENSCAFG00000016519	10	PPARGC1A	ENSG00000109819	PPARGC1A	ENSMUSG00000029167	Ppargc1a
ENSCAFG00000016522	11	PLOD1	ENSG00000083444	PLOD1	ENSMUSG00000019055	Plod1
ENSCAFG00000016530	3	PLXDC1	ENSG00000161381	PLXDC1	ENSMUSG00000017417	Plxdc1
ENSCAFG00000016531	1	ADGRA3	ENSG00000152990	ADGRA3	ENSMUSG00000029090	Adgra3
ENSCAFG00000016556	1	AQP9	ENSG00000103569	AQP9	ENSMUSG00000032204	Aqp9
ENSCAFG00000016560	1	LIPC	ENSG00000166035	LIPC	ENSMUSG00000032207	Lipc
ENSCAFG00000016583	11	MAD2L2	ENSG00000116670	MAD2L2	ENSMUSG00000029003	Mad2l2
ENSCAFG00000016584	6	HK3	ENSG00000160883	HK3	ENSMUSG00000025877	Hk3
ENSCAFG00000016597	1	SLC10A1	ENSG00000100652	SLC10A1	ENSMUSG00000021135	Slc10a1
ENSCAFG00000016600	2	CCNB2	ENSG00000157456	CCNB2	ENSMUSG00000032218	Ccnb2
ENSCAFG00000016602	11	SMOC1	ENSG00000198732	SMOC1	ENSMUSG00000021136	Smoc1
ENSCAFG00000016603	6	ITGAL	ENSG00000005844	ITGAL	ENSMUSG00000030830	Itgal
ENSCAFG00000016607	6	MSN	ENSG00000147065	MSN	ENSMUSG00000031207	Msn
ENSCAFG00000016608	8	SLIT2	ENSG00000145147	SLIT2	ENSMUSG00000031558	Slit2
ENSCAFG00000016643	3	EIF4E1B	ENSG00000175766	EIF4E1B	ENSMUSG00000074895	Eif4e1b
ENSCAFG00000016655	9	FAM81A	ENSG00000157470	FAM81A	ENSMUSG00000032224	Fam81a
ENSCAFG00000016656	1	AR	ENSG00000169083	AR	ENSMUSG00000046532	Ar
